id,lat,long
11569,-17.9082317,-51.7288949
11570,-20.0000523,-44.0051615
11571,-20.1374472,-44.9043138
11572,-22.8825615,-43.5096026
11573,-23.4335009,-52.29089
11574,-17.1612384,-46.9405407
11575,-21.885981,-54.15588
11576,-4.1752044,-42.8869263
11577,-14.7982493,-39.0372066
11578,-20.275833,-50.214443
11579,-21.0531724,-45.1332934
11580,-22.9133954,-43.2007101
11581,-20.3467227,-46.8524748
11582,-19.4296308,-42.3211511
11583,-20.9336941,-43.7614602
11584,-23.7770701,-45.6124456
11585,-24.937191,-50.0990642
11586,-23.7990534,-48.5874318
11587,-9.646255,-35.7359109
11588,-18.1777953,-47.9416119
11589,-14.6851592,-39.3644433
11590,-4.9843785,-45.7119374
11591,-20.2975659,-40.3197097
11592,-20.5259348,-54.6451455
11593,-17.743138,-48.6427038
11594,-22.8944725,-42.4708703
11595,-15.5559863,-49.9463061
11596,-18.073248,-50.5070907
11597,-20.7342006,-40.5439982
11598,-23.1113715,-53.1065159
11599,-16.6674789,-49.2917482
11600,-15.8674756,-48.058556
11601,-16.6826913,-52.3338679
11602,-19.9064142,-44.0217003
11603,-16.053093,-49.6123964
11604,-18.124058,-49.042109
11605,-22.1565771,-53.7731946
11606,-21.4117096,-41.7596495
11607,-7.2279003,-35.8879642
11608,-15.0588788,-40.4502174
11609,-19.9906846,-43.8555914
11610,-23.1414126,-50.4881433
11611,-23.6211348,-45.4080402
11612,-31.7713928,-52.3433783
11613,-22.2166831,-54.7995791
11614,-16.6120463,-49.2999884
11615,-26.9033884,-48.6764928
11616,-29.1499091,-54.7221758
11617,-26.7555104,-49.1828706
11618,-20.4255725,-49.9706612
11619,-26.6113932,-48.5714071
11620,-5.7307253,-35.246438
11621,-28.734951,-52.8359586
11622,-10.3555949,-37.6914624
11623,-15.3069377,-49.1584288
11624,-6.9283604,-38.5046369
11625,2.8103345,-60.7359613
11626,-13.6756891,-57.8872173
11627,-25.5395796,-49.2005547
11628,-16.0582206,-48.0446383
11629,-20.2241835,-49.1423666
11630,-21.9583076,-45.9229866
11631,-15.7531789,-48.3078624
11632,-22.8150272,-50.410272
11633,-27.6517704,-52.2815728
11634,-16.6692559,-49.2157429
11635,-9.6420399,-36.2198301
11636,-31.7125079,-52.3513598
11637,-7.3914979,-37.5068061
11638,-12.4814452,-41.0160931
11639,-10.3555949,-37.6914624
11640,-16.7283408,-49.3202758
11641,-19.0671481,-51.5479312
11642,-24.4618431,-47.8279962
11643,-29.5713588,-52.1058566
11644,-16.713783,-49.2873117
11645,-22.1693309,-52.7270122
11646,-8.5989633,-35.8170876
11647,-21.7572716,-43.3783303
11648,-25.707916,-52.9199528
11649,-18.7224966,-39.8534109
11650,-20.3137548,-50.5472203
11651,-19.2024862,-40.3375672
11652,-5.1995093,-37.3499975
11653,-29.9325208,-50.1086726
11654,-16.2537655,-47.9094547
11655,-23.118982,-47.2282753
11656,-23.3096764,-51.1768502
11657,-15.4676289,-58.3560477
11658,-17.7894412,-50.9354742
11659,-22.6922449,-53.4338092
11660,-32.028234,-53.3965272
11661,-21.3108796,-42.8618505
11662,-23.5795137,-47.9985512
11663,-29.455061,-49.919972
11664,-6.1708953,-43.7845971
11665,-5.5793683,-44.3830559
11666,-22.8093124,-43.194691
11667,-7.2163238,-35.8538968
11668,-16.2445574,-44.9626829
11669,-13.8384932,-56.0808011
11670,-23.720587,-47.1950234
11671,-10.9172183,-37.0628412
11672,-22.434086,-45.4562808
11673,-1.9656121,-44.5690225
11674,-5.798779,-35.2196549
11675,-27.2828742,-51.7486779
11676,-8.07313,-39.132726
11677,-22.7706238,-45.160562
11678,-16.7964688,-50.1625886
11679,-21.6032217,-48.3557919
11680,-15.3319352,-44.8046975
11681,-16.3243014,-48.9561864
11682,-20.2488946,-50.9321954
11683,-17.0732545,-40.711449
11684,-28.9918892,-51.9144191
11685,-23.8704671,-50.098344
11686,-14.4731815,-48.4895562
11687,-6.094118,-37.8106455
11688,-17.691509,-42.516088
11689,-20.4773062,-54.6101852
11690,-2.5134012,-44.2256253
11691,-26.4853242,-51.9970621
11692,-22.9006166,-47.2423125
11693,-22.825373,-43.0741147
11694,-9.5707933,-56.2551338
11695,-12.621324,-47.872931
11696,-20.9028479,-42.003832
11697,-15.3319352,-44.8046975
11698,-19.1388196,-43.7405823
11699,-25.0921773,-50.1723151
11700,-21.1072714,-50.3765471
11701,-15.2417427,-58.117242
11702,-23.004353,-46.8428443
11703,-13.9439755,-41.7151816
11704,-5.7606313,-35.2381962
11705,-21.2173561,-42.5301587
11706,-22.9601987,-43.3517925
11707,-7.1892698,-35.7907486
11708,-21.7698441,-43.3457594
11709,-29.172348,-49.9399142
11710,-20.2329214,-41.8282199
11711,-19.4296308,-42.3211511
11712,-27.4799616,-48.4094269
11713,-16.6504007,-49.255633
11714,-15.7531789,-48.3078624
11715,-21.2747497,-46.7720537
11716,-17.2842384,-42.7183019
11717,-20.9730164,-42.8034222
11718,-9.5606538,-48.3949853
11719,-19.8068407,-44.0026534
11720,-20.4372121,-54.5718054
11721,-10.9951237,-43.1560526
11722,-7.9368518,-35.9737986
11723,-21.0162774,-42.5999643
11724,-19.9116837,-43.9996766
11725,-27.9899661,-54.8323421
11726,-23.4968824,-46.8881798
11727,-18.3151018,-45.8146551
11728,-16.439042,-54.6424026
11729,-28.9918892,-51.9144191
11730,-5.8552729,-35.2107256
11731,-20.1843996,-49.3507215
11732,-22.911014,-43.2055975
11733,-7.5523878,-37.7913514
11734,-20.8021482,-49.1362068
11735,-19.931397,-44.2063855
11736,-22.8395751,-43.0704759
11737,-13.4113792,-41.2828226
11738,-11.8597993,-55.5004815
11739,-22.7663634,-43.3348977
11740,-20.4484148,-54.5964738
11741,-23.5382356,-47.5036109
11742,-19.5979848,-41.9692382
11743,-21.7169318,-43.3511894
11744,-22.8420208,-43.4018403
11745,-21.5522059,-43.5014826
11746,-20.3918004,-44.3372534
11747,-19.840244,-44.604894
11748,-21.8840146,-42.5717115
11749,-4.1251695,-44.1304133
11750,-5.212083,-40.704082
11751,-19.3912185,-43.3487761
11752,-21.7189161,-48.6732814
11753,-22.2925907,-51.9087911
11754,-7.038667,-37.251167
11755,-22.5456991,-44.1696535
11756,-16.3829257,-49.4872938
11757,-19.9045585,-44.0062251
11758,-5.4988745,-36.8528388
11759,-22.9046095,-43.1117128
11760,-19.9134067,-43.9663219
11761,-22.7078079,-43.3035062
11762,-19.8129267,-43.98479
11763,-15.9052998,-47.7787433
11764,-12.7515188,-60.124275
11765,-20.2488946,-50.9321954
11766,-24.0549158,-53.0103436
11767,-22.75749,-43.7045894
11768,-6.2393895,-36.8077827
11769,-22.9835229,-51.2016861
11770,-21.4011365,-50.0752941
11771,-26.8335144,-49.0892913
11772,-22.9661369,-43.3536025
11773,-17.7099061,-52.5105877
11774,-30.0036774,-51.1500484
11775,-22.3816162,-51.5052572
11776,-18.86588,-41.9506472
11777,-15.5235586,-54.2288612
11778,-11.5339865,-61.0180281
11779,-3.7920165,-38.5506652
11780,-6.1758194,-42.0513332
11781,-29.7826488,-53.4358808
11782,-22.7144605,-45.5748294
11783,-16.6992774,-43.8368652
11784,-21.885981,-54.15588
11785,-6.2521281,-36.5308231
11786,-16.6173082,-49.2543664
11787,-16.011861,-41.2886133
11788,-16.7622826,-49.43834
11789,-19.4450863,-51.4210709
11790,-21.3431001,-52.208076
11791,-17.3764247,-48.3172092
11792,-21.7098001,-49.4773112
11793,-22.2269739,-54.7982068
11794,-11.3398146,-41.8463981
11795,-16.1850156,-50.6416663
11796,-16.697304,-49.3113991
11797,-24.231279,-54.0575748
11798,-9.6358433,-35.7280022
11799,-7.9057663,-34.898967
11800,-20.4866466,-49.3019658
11801,-8.833834,-36.471416
11802,-28.8516542,-49.4338988
11803,-27.6250842,-52.3799692
11804,-20.8517084,-41.1533426
11805,-17.584316,-45.8088126
11806,-27.6770607,-54.106951
11807,-16.6818471,-49.3868959
11808,-31.3339389,-54.113359
11809,-17.8724979,-41.4831477
11810,-20.2918926,-40.311415
11811,-16.7068403,-43.853589
11812,-4.4667066,-43.8816878
11813,-21.7933045,-46.5620116
11814,-24.6960428,-53.1680946
11815,-5.8023676,-35.2399554
11816,-32.028234,-53.3965272
11817,-21.7548665,-41.3262223
11818,-22.3422616,-49.0488849
11819,-10.6337944,-62.1366792
11820,-29.9011179,-51.1689968
11821,-5.8149938,-35.2175941
11822,-15.4676289,-58.3560477
11823,-25.5134956,-49.2410675
11824,-22.431427,-46.9552648
11825,-6.7603964,-38.2322029
11826,-24.3270527,-50.6417694
11827,-20.1678326,-42.0978717
11828,-22.4744752,-45.6109433
11829,-14.522578,-40.345042
11830,-20.4746171,-54.579342
11831,-23.7335026,-53.5852111
11832,-23.0983815,-49.9682512
11833,-22.4382634,-42.9793931
11834,-18.5460735,-42.7597687
11835,-22.935419,-52.1398902
11836,-19.8695057,-44.0145588
11837,-22.4087647,-47.5656094
11838,-27.6289918,-51.4677747
11839,-12.9483127,-38.360034
11840,-20.3449508,-40.3012043
11841,-16.1773001,-50.7817731
11842,-7.0393824,-37.2831638
11843,-8.6634096,-36.0231117
11844,-24.9676226,-53.47028
11845,-29.3544245,-51.778538
11846,-22.5240372,-55.6461348
11847,-21.3563609,-51.8606481
11848,-8.1348722,-35.8620209
11849,-26.0727378,-53.0700781
11850,-10.2874407,-36.5823896
11851,-20.4976979,-54.6122375
11852,-21.3114416,-47.5662575
11853,-8.0374152,-34.9148236
11854,-2.5134012,-44.2256253
11855,-19.9426967,-43.9734728
11856,-22.8177751,-47.0218223
11857,-9.5707933,-56.2551338
11858,-24.6161004,-48.8196226
11859,-6.9617854,-35.6952927
11860,-22.9189854,-43.1849307
11861,-22.7663634,-43.3348977
11862,-26.7854103,-51.0096039
11863,-31.2526749,-52.1610398
11864,-20.6356562,-43.7812014
11865,-18.2136245,-42.503774
11866,-19.497998,-41.041274
11867,-15.8224278,-48.1002028
11868,-12.9577957,-38.4968182
11869,-21.0912189,-48.6555643
11870,-22.5645828,-43.0332682
11871,-18.8110611,-52.6460092
11872,-16.7622826,-49.43834
11873,-29.1593218,-51.1931839
11874,-18.9742887,-40.540604
11875,-19.3464986,-40.0536977
11876,-22.8861352,-43.3071291
11877,-15.4676289,-58.3560477
11878,-27.6770607,-54.106951
11879,-19.7296609,-50.1974165
11880,-20.4659742,-44.2242026
11881,-16.0955317,-49.3367707
11882,-16.6929525,-44.3587591
11883,-7.210685,-38.3656555
11884,-9.579444,-42.115653
11885,-22.8171277,-47.2581852
11886,-20.483333,-50.183333
11887,-22.1042707,-51.4079946
11888,-25.1327054,-50.1504475
11889,-27.7315065,-52.9965572
11890,-26.9187308,-50.4509369
11891,-29.5546484,-51.3838533
11892,-24.1382554,-52.7641656
11893,-6.4143993,-49.609512
11894,-17.584316,-45.8088126
11895,-22.4255173,-42.9672365
11896,-23.2546509,-45.887929
11897,-20.8368805,-41.126924
11898,-11.6652193,-39.8375413
11899,-9.5955511,-35.6635071
11900,-22.8052809,-43.3578241
11901,-23.2498706,-45.8309396
11902,-10.3210039,-36.5926728
11903,-26.6113932,-48.5714071
11904,-16.8096479,-49.3323251
11905,-3.6851616,-39.5857786
11906,-22.3327787,-48.8071383
11907,-20.3046276,-40.373917
11908,-5.754099,-35.2512442
11909,-23.4323763,-50.5651738
11910,-22.4109295,-41.9151219
11911,-12.0569,-39.7156302
11912,-20.3369197,-40.3987718
11913,-16.0098818,-48.0648508
11914,-21.4117096,-41.7596495
11915,-25.4255368,-49.2981108
11916,-20.1678326,-42.0978717
11917,-28.4714562,-48.8153431
11918,-9.433825,-35.5876697
11919,-19.4450863,-51.4210709
11920,-21.0934076,-42.4151512
11921,-17.8724979,-41.4831477
11922,-9.6358433,-35.7280022
11923,-29.9811766,-51.1310997
11924,-16.785695,-49.4161118
11925,-27.8148731,-50.3294776
11926,-21.7933045,-46.5620116
11927,-25.5494589,-49.1752478
11928,-12.314412,-55.3175389
11929,-23.8638157,-49.801002
11930,-4.271111,-40.830278
11931,-22.7608186,-43.278741
11932,-25.4461769,-49.2923831
11933,-18.8417024,-41.1383482
11934,-9.5816224,-35.7386354
11935,-17.6525,-39.252777
11936,-29.7512464,-51.0971418
11937,-20.615319,-44.2668514
11938,-28.2314942,-53.6268558
11939,-30.891797,-55.5420522
11940,-15.7531789,-48.3078624
11941,-20.5180449,-54.6348671
11942,-5.373235,-49.1126636
11943,-31.7641424,-52.3380571
11944,-22.0777019,-42.3741483
11945,-14.5480723,-41.9391354
11946,-24.7622653,-53.7443733
11947,-19.9174016,-43.8935833
11948,-26.6113932,-48.5714071
11949,-31.307719,-54.1270238
11950,-22.1078158,-51.4184916
11951,-26.765317,-53.1845338
11952,-29.9222348,-51.0749488
11953,-20.2488946,-50.9321954
11954,-29.6238195,-54.1842792
11955,-21.5680336,-51.2004302
11956,-3.7609535,-38.6103706
11957,-4.4791016,-37.9744548
11958,-25.4886941,-54.5601608
11959,-13.8869311,-41.2607407
11960,-16.1566396,-47.8866697
11961,-20.2290673,-48.0029224
11962,-29.929114,-51.0563013
11963,-20.58019,-41.148901
11964,-24.4166809,-52.8482452
11965,-23.4734594,-47.7292612
11966,-14.2916189,-43.6699404
11967,-15.9224663,-50.1379024
11968,-20.44697,-54.5964733
11969,-22.2328135,-54.812634
11970,-20.3119566,-40.2986512
11971,-22.9071499,-43.5306477
11972,-16.6057158,-49.3424738
11973,-22.9741112,-43.6836908
11974,-19.2321131,-43.0178742
11975,-20.4613942,-54.605543
11976,-21.897509,-49.590343
11977,-27.6008339,-53.0716531
11978,-20.4726194,-54.6259474
11979,-20.9172651,-44.0708131
11980,-20.9336941,-43.7614602
11981,-29.75,-51.016667
11982,-20.5807562,-49.6095685
11983,-12.9483127,-38.360034
11984,-5.8094034,-35.2107256
11985,-30.1443201,-52.0462808
11986,-19.9264664,-44.0383604
11987,-14.8085828,-39.292773
11988,-23.4105428,-51.924304
11989,-23.3271714,-50.7342505
11990,-16.295302,-48.944166
11991,-18.9125554,-48.2735739
11992,-22.8694643,-47.0297247
11993,-25.1327054,-50.1504475
11994,-14.0699124,-39.5278264
11995,-16.6189215,-49.3221784
11996,-15.7531789,-48.3078624
11997,-21.885981,-54.15588
11998,-5.8901474,-42.6385779
11999,-17.4018643,-41.671515
12000,-28.2583174,-49.8939407
12001,-20.1001275,-41.936547
12002,-29.912601,-51.0775589
12003,-2.5618086,-44.3360725
12004,-27.5677826,-51.6682789
12005,-22.9291649,-43.5462744
12006,-10.2602744,-48.3115573
12007,-6.0941648,-37.6173695
12008,-16.652348,-49.2733714
12009,-23.4610477,-46.7183485
12010,-17.3764247,-48.3172092
12011,-14.48141,-41.808498
12012,-19.4599484,-42.5380888
12013,-24.4382621,-53.6015526
12014,-16.1947205,-49.6145017
12015,-22.7298374,-45.1231448
12016,-22.9309567,-53.1325968
12017,-18.7450812,-44.4553736
12018,-12.2551667,-38.9635454
12019,-17.8419134,-41.5169008
12020,-14.788885,-39.2727444
12021,-8.1083154,-34.8982775
12022,-22.6181456,-43.2073985
12023,-21.2667481,-47.2997516
12024,-22.9862776,-43.4150504
12025,-23.2988105,-51.1742292
12026,-20.7917655,-49.3977005
12027,-21.2170938,-43.7794831
12028,-19.8414647,-40.3413608
12029,-20.6240448,-41.8339913
12030,-29.5119579,-51.915752
12031,-18.44759,-43.7391686
12032,-30.1123852,-51.3117129
12033,-29.6769519,-52.8313051
12034,-29.4213604,-54.2330736
12035,-15.905511,-52.2410264
12036,-21.5376908,-46.6717591
12037,-19.7539694,-47.9440858
12038,-20.0789758,-44.5772577
12039,-22.9650372,-43.6998719
12040,-29.7809911,-57.0618716
12041,-2.5134012,-44.2256253
12042,-18.8417024,-41.1383482
12043,-16.8235614,-49.9239349
12044,-6.7537834,-36.4703406
12045,-17.584316,-45.8088126
12046,-29.7214375,-51.1611537
12047,-21.0720308,-49.7679241
12048,-25.4641446,-50.6261903
12049,-11.1697078,-61.9074855
12050,-21.3876671,-48.2157747
12051,-28.7814459,-51.607615
12052,-23.0983815,-49.9682512
12053,-22.1852672,-49.9623267
12054,-19.8721502,-44.0097967
12055,-22.8052101,-43.1862176
12056,-20.5807562,-49.6095685
12057,-29.5492369,-50.090695
12058,-22.1693309,-52.7270122
12059,-20.4276922,-40.3254519
12060,-22.0969719,-51.3968437
12061,-12.9529798,-38.4370093
12062,-22.2749161,-46.9538016
12063,-22.7494112,-49.7383017
12064,-27.768783,-51.6663034
12065,-9.433825,-35.5876697
12066,-22.7315185,-45.1208072
12067,-22.8811863,-43.4554503
12068,-23.452105,-49.4107103
12069,-28.5112686,-55.2335311
12070,-19.0993761,-40.8304116
12071,-17.743138,-48.6427038
12072,-28.6257342,-49.343138
12073,-20.2716679,-50.5523827
12074,-20.4168817,-49.9732258
12075,-29.1499091,-54.7221758
12076,-22.4461698,-43.140801
12077,-20.3475684,-40.3050336
12078,-6.2148113,-38.4968358
12079,-29.1981254,-54.0490706
12080,-18.7123463,-44.0579882
12081,-30.0937388,-53.6190765
12082,-20.1051216,-41.9238432
12083,-19.9184937,-44.0894945
12084,-20.7137423,-46.6132291
12085,-11.7956672,-49.5310587
12086,-22.8217692,-47.2734537
12087,-7.1689117,-35.8555851
12088,-16.1606368,-43.5171201
12089,-6.4792582,-35.4348393
12090,-16.3055571,-48.9448461
12091,-20.7999187,-50.1864886
12092,-6.3828537,-35.1248568
12093,-22.7792291,-43.3143745
12094,-22.6715837,-47.695983
12095,-21.025366,-44.3195128
12096,-16.0955317,-49.3367707
12097,-16.713783,-49.2873117
12098,-20.1415352,-44.885036
12099,-20.4699084,-45.9753638
12100,-19.8750405,-42.1331845
12101,-20.6005093,-42.844246
12102,-15.5366444,-47.3382341
12103,-23.2578649,-50.9445676
12104,-27.8412531,-50.345603
12105,-4.3413067,-38.0292067
12106,-19.7385286,-47.9335705
12107,-19.662518,-43.9310868
12108,-23.4731358,-52.0289487
12109,-18.7213127,-39.8707696
12110,-16.295302,-48.944166
12111,-15.5366444,-47.3382341
12112,-9.5457518,-36.6708906
12113,-22.1693309,-52.7270122
12114,-29.7012436,-52.4378885
12115,-20.5014533,-55.8969621
12116,-15.4351451,-50.7339521
12117,-22.9212265,-43.2255461
12118,-21.8984073,-52.1490961
12119,-23.0277389,-45.5753299
12120,-22.7868246,-43.3131063
12121,-22.831169,-51.602786
12122,-22.3758887,-41.7811639
12123,-4.1674444,-40.7522824
12124,-14.829887,-39.9828622
12125,-6.1405444,-36.8250274
12126,-19.9546962,-44.0484728
12127,-26.2593367,-48.8353454
12128,-4.0236208,-42.0801649
12129,-20.5185812,-54.6163512
12130,-12.374867,-45.4513228
12131,-20.9730164,-42.8034222
12132,-6.4228743,-43.9055155
12133,-23.2933552,-45.9259587
12134,-6.346639,-39.293777
12135,-22.7663634,-43.3348977
12136,-18.974726,-49.4605837
12137,-28.343847,-51.8683437
12138,-20.1327156,-49.4695357
12139,-21.6000163,-48.3863436
12140,-19.9437298,-50.5406233
12141,-12.1506074,-44.9924222
12142,-13.545864,-42.4907677
12143,-19.9248598,-43.9257002
12144,-18.4222346,-49.230936
12145,-20.8669112,-47.9008767
12146,-20.0478023,-44.2514137
12147,-3.7178173,-38.5911262
12148,-19.4450863,-51.4210709
12149,-16.207777,-42.321945
12150,-12.7595681,-40.2123767
12151,-19.789178,-42.1405968
12152,-20.9893164,-42.9525137
12153,-22.5464931,-44.16906
12154,-15.9059291,-48.0679508
12155,-15.059475,-44.9253354
12156,-22.4236429,-45.4539267
12157,-11.5339865,-61.0180281
12158,-20.2290673,-48.0029224
12159,-24.2305714,-51.2705523
12160,-8.4208098,-37.0541216
12161,-31.3183127,-54.0929646
12162,-5.7314839,-35.2670342
12163,-22.9320361,-42.2338735
12164,-21.8887355,-45.5334041
12165,-30.0232619,-52.4510344
12166,-22.7818449,-52.8739651
12167,-14.5252051,-49.1350485
12168,-21.0720308,-49.7679241
12169,-6.1029264,-35.7044932
12170,-22.8412172,-42.1404579
12171,-18.3542821,-41.5983325
12172,-8.1834906,-34.9217169
12173,-21.2793137,-43.1750858
12174,-16.6370686,-49.2790736
12175,-22.9574106,-45.4621672
12176,-23.836837,-46.0999168
12177,-29.8022031,-50.0404032
12178,-22.7022152,-52.3400517
12179,-4.9564624,-37.2329979
12180,-25.948794,-52.1766472
12181,-20.4750917,-42.4822765
12182,-22.7889004,-43.2956548
12183,-27.8031226,-50.3140042
12184,-17.4686913,-47.8818978
12185,-18.6564609,-41.4064498
12186,-17.7894412,-50.9354742
12187,-24.4382621,-53.6015526
12188,-21.3227306,-48.8246893
12189,-9.4090235,-38.224947
12190,-26.6113932,-48.5714071
12191,-23.718922,-47.6111633
12192,-5.8007449,-35.200421
12193,-22.4165456,-42.9720996
12194,-23.8559559,-49.1358007
12195,-19.8267569,-43.9627491
12196,-20.7870675,-48.8158686
12197,-12.937945,-38.4409534
12198,-3.8530682,-40.9270545
12199,-6.2689159,-35.2090314
12200,-24.4618431,-47.8279962
12201,-17.7616909,-49.1379802
12202,-19.0235312,-43.4413888
12203,-14.7724278,-39.0580511
12204,-24.7320568,-53.743519
12205,-28.2927577,-53.5040809
12206,-21.7584932,-45.5458362
12207,-13.2755504,-46.3915706
12208,-15.7531789,-48.3078624
12209,-5.7462461,-45.2432891
12210,-22.8501,-43.096179
12211,-23.100341,-48.9171346
12212,-22.1112145,-46.6187369
12213,-29.5365678,-49.8752499
12214,-26.9917912,-48.6288649
12215,-25.4565292,-49.2809751
12216,-15.7531789,-48.3078624
12217,-20.4096797,-49.422462
12218,-6.76604,-35.7173928
12219,-23.7023007,-46.8512661
12220,-16.785695,-49.4161118
12221,-15.815946,-47.9905018
12222,-5.7329581,-35.238198
12223,-26.4017853,-53.0788155
12224,-22.9104046,-43.1086818
12225,-24.1878807,-53.0383635
12226,-16.2243128,-41.4777081
12227,-16.6595364,-49.3012557
12228,-16.785695,-49.4161118
12229,-7.1268418,-34.8499969
12230,-5.9039895,-35.3971368
12231,-25.4367121,-49.1651285
12232,-19.5079633,-42.6048612
12233,-20.7917655,-49.3977005
12234,-23.4225319,-51.8800148
12235,-29.6890844,-51.1167334
12236,-13.0246572,-46.6983831
12237,-22.9264363,-47.0242537
12238,-6.7876935,-40.715857
12239,-22.8925977,-43.049839
12240,-20.1353579,-48.652095
12241,-17.0876402,-44.2857937
12242,-17.7963333,-50.9276223
12243,-17.1657907,-54.3010187
12244,-9.7859644,-54.9079736
12245,-8.4781757,-35.6502246
12246,-20.8021482,-49.1362068
12247,-22.7218466,-53.029857
12248,-7.0942116,-35.2327152
12249,-28.2884939,-52.3862649
12250,-6.7537834,-36.4703406
12251,-22.3743571,-54.5144388
12252,-16.7622826,-49.43834
12253,-16.6885861,-49.4084838
12254,-16.8280291,-49.2860441
12255,-19.9731098,-46.2219093
12256,-3.7990185,-38.5624794
12257,-12.9422296,-38.5026389
12258,-20.4363801,-47.8254471
12259,-16.6193504,-42.1827191
12260,-16.8222514,-49.2442332
12261,-14.8691306,-40.856369
12262,-16.8223245,-50.3894858
12263,-22.6176246,-45.82807
12264,-14.1460228,-40.241961
12265,-22.2776209,-54.1659294
12266,-7.8938816,-37.1231772
12267,-10.8177213,-55.4428348
12268,-25.0913094,-50.1273275
12269,-10.5880461,-49.4466005
12270,-16.7964688,-50.1625886
12271,-22.7910812,-43.2968632
12272,-12.2573011,-38.9613923
12273,-25.5526951,-54.5451028
12274,-12.9771348,-38.5099557
12275,-22.5240372,-55.6461348
12276,-24.6634764,-50.4366426
12277,-25.4774096,-49.3354964
12278,-20.193231,-49.0693504
12279,-12.9795566,-38.4172672
12280,-19.19101,-46.2355927
12281,-20.1001275,-41.936547
12282,-15.9979707,-47.9980201
12283,-21.1265699,-44.2473091
12284,-22.4320335,-46.9689732
12285,-19.8727019,-44.0080112
12286,-15.8022785,-48.065504
12287,-9.4002466,-38.2223086
12288,-14.6469518,-45.4498065
12289,-16.6595325,-49.2379007
12290,-16.4792475,-54.6184066
12291,-20.0889758,-51.1029764
12292,-24.4618431,-47.8279962
12293,-21.1326309,-46.415908
12294,-27.5859409,-52.094405
12295,-24.7269362,-53.7878035
12296,-29.9564173,-51.1004064
12297,-20.1495676,-44.7913346
12298,-19.7880784,-43.9758556
12299,-16.728934,-49.3082291
12300,-18.7392818,-39.7485102
12301,-5.9022332,-38.6299676
12302,-20.461056,-50.004055
12303,-15.3069377,-49.1584288
12304,-21.1957827,-42.6141434
12305,-23.1603937,-45.8938688
12306,-18.1168128,-47.0345829
12307,-28.7832468,-53.2234147
12308,-28.1322847,-55.0223579
12309,-21.5450765,-46.0317115
12310,-6.2148113,-38.4968358
12311,-16.6625346,-49.2784404
12312,-12.4301857,-49.1221414
12313,-28.8516542,-49.4338988
12314,-15.8451778,-48.1219211
12315,-22.3716774,-41.7830347
12316,-13.5610978,-48.2287905
12317,-20.0317596,-45.4781408
12318,-26.0686698,-53.0734377
12319,-20.4412812,-48.011341
12320,-22.2996208,-49.0753981
12321,-18.9645809,-50.5899732
12322,-3.8408156,-38.5224338
12323,-26.5151988,-48.7788884
12324,-28.7249995,-51.7042784
12325,-23.9590018,-46.3966727
12326,-22.738297,-43.2871937
12327,-16.5991234,-49.0211225
12328,-19.8196344,-43.1593728
12329,-9.5955511,-35.6635071
12330,-22.3327787,-48.8071383
12331,-6.743347,-38.2394574
12332,-28.0460958,-54.6811704
12333,-12.9819376,-38.4817068
12334,-22.8116017,-42.9769617
12335,-15.0217892,-57.4523912
12336,-22.9202778,-43.685
12337,-5.7922206,-35.3080974
12338,-19.8512638,-43.9228245
12339,-22.028193,-48.9127308
12340,-16.6153302,-49.314569
12341,-19.9752287,-43.4011278
12342,-22.7934993,-43.0474164
12343,-25.6730188,-53.1702278
12344,-6.8387076,-38.3519721
12345,-22.88308,-42.0274506
12346,-26.7366044,-49.4777535
12347,-22.7309676,-43.4680916
12348,-29.2892971,-51.8717393
12349,-20.6356562,-43.7812014
12350,-21.2529976,-48.3103076
12351,-30.040991,-51.2108396
12352,-15.6860576,-49.4801479
12353,-27.2149907,-53.7477629
12354,-7.7899543,-35.0718504
12355,-22.028193,-48.9127308
12356,-18.86905,-41.9593237
12357,-19.9050976,-43.9716852
12358,-21.9639575,-54.7990014
12359,-27.8210574,-50.3314128
12360,-28.4814414,-49.3215636
12361,-29.7265493,-52.443217
12362,-25.5133623,-49.1929616
12363,-25.4504638,-49.2651446
12364,-21.7944431,-50.0258239
12365,-16.6356656,-49.4098897
12366,-5.7936146,-35.224463
12367,-9.66953,-35.7290854
12368,-10.5440373,-37.5960704
12369,-20.1907426,-47.7086452
12370,-12.5501417,-60.902299
12371,-8.0898475,-36.5661908
12372,-13.9412574,-39.1214182
12373,-20.4644952,-54.5827684
12374,-11.4331837,-61.4471954
12375,-2.512333,-44.2285988
12376,-20.3311176,-42.3569378
12377,-18.539917,-42.5512111
12378,-22.80947,-45.1980101
12379,-15.7537226,-51.0989261
12380,-19.15,-51.75
12381,-16.6271636,-49.3190075
12382,-19.7828992,-42.1403768
12383,-23.327358,-51.1232614
12384,-20.9320074,-48.47123
12385,-17.7894412,-50.9354742
12386,-23.0012614,-47.4595348
12387,-21.3821078,-51.5708373
12388,-21.5854541,-41.8265491
12389,-20.4729732,-55.7980049
12390,-10.437313,-62.4724314
12391,-21.8562409,-50.6917902
12392,-6.7880855,-37.8273312
12393,-5.7982772,-35.2017947
12394,-28.4714562,-48.8153431
12395,-15.6466831,-47.8019946
12396,-5.851538,-35.2068291
12397,-22.852408,-43.3270516
12398,-22.6242232,-42.2085875
12399,-26.0513179,-53.6786603
12400,-23.5521588,-46.7965763
12401,-20.5014533,-55.8969621
12402,-19.4759418,-42.5791429
12403,-20.2848774,-50.2515083
12404,-27.8579323,-54.4537941
